entity_id	state	last_changed
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	1328	2025-07-09T08:42:02.070Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	1219	2025-07-09T08:43:02.557Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	1369	2025-07-09T08:44:03.212Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	653	2025-07-09T08:45:04.119Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	1175	2025-07-09T08:46:04.160Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	1263	2025-07-09T08:47:03.955Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	1459	2025-07-09T08:48:03.993Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	1213	2025-07-09T08:49:04.081Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	1485	2025-07-09T08:50:04.046Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	1495	2025-07-09T08:51:04.184Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	2729	2025-07-09T08:52:04.141Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	2523	2025-07-09T08:53:04.149Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	2503	2025-07-09T08:54:04.107Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	1298	2025-07-09T08:55:04.067Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	2516	2025-07-09T08:56:04.133Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	2468	2025-07-09T08:57:04.102Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	2566	2025-07-09T08:58:04.140Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	2579	2025-07-09T08:59:04.047Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	476	2025-07-09T09:00:04.185Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	522	2025-07-09T09:01:03.930Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	568	2025-07-09T09:02:04.037Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	628	2025-07-09T09:03:04.077Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	733	2025-07-09T09:04:04.090Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	449	2025-07-09T09:05:04.185Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	747	2025-07-09T09:06:04.245Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	480	2025-07-09T09:07:05.109Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	473	2025-07-09T09:08:05.172Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	321	2025-07-09T09:09:05.009Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	325	2025-07-09T09:10:05.202Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	299	2025-07-09T09:11:06.155Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	395	2025-07-09T09:12:06.042Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	424	2025-07-09T09:13:06.112Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	458	2025-07-09T09:14:06.499Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	555	2025-07-09T09:15:06.951Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	327	2025-07-09T09:16:07.284Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	289	2025-07-09T09:17:08.094Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	343	2025-07-09T09:18:08.228Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	371	2025-07-09T09:19:09.075Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	305	2025-07-09T09:20:09.127Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	683	2025-07-09T09:21:09.130Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	3327	2025-07-09T09:22:09.059Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	1945	2025-07-09T09:23:09.014Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	2181	2025-07-09T09:24:09.057Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	2049	2025-07-09T09:25:09.039Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	475	2025-07-09T09:26:09.667Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	450	2025-07-09T09:27:09.953Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	467	2025-07-09T09:28:10.519Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	439	2025-07-09T09:29:11.090Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	472	2025-07-09T09:30:11.175Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	677	2025-07-09T09:31:10.990Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	527	2025-07-09T09:32:11.005Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	467	2025-07-09T09:33:10.971Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	551	2025-07-09T09:34:11.045Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	393	2025-07-09T09:35:11.048Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	486	2025-07-09T09:36:11.142Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	537	2025-07-09T09:37:11.080Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	615	2025-07-09T09:38:11.167Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	641	2025-07-09T09:39:11.089Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	837	2025-07-09T09:40:11.245Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	375	2025-07-09T09:41:12.104Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	428	2025-07-09T09:42:12.553Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	412	2025-07-09T09:43:13.160Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	356	2025-07-09T09:44:13.047Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	355	2025-07-09T09:45:12.948Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	348	2025-07-09T09:46:13.188Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	799	2025-07-09T09:47:13.079Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	345	2025-07-09T09:48:13.151Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	343	2025-07-09T09:49:14.471Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	352	2025-07-09T09:50:15.148Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	347	2025-07-09T09:51:15.066Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	351	2025-07-09T09:52:15.020Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	341	2025-07-09T09:53:15.001Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	334	2025-07-09T09:54:14.999Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	340	2025-07-09T09:55:15.464Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	329	2025-07-09T09:56:16.153Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	325	2025-07-09T09:57:16.181Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	326	2025-07-09T09:58:16.057Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	324	2025-07-09T09:59:15.931Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	280	2025-07-09T10:00:16.239Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	361	2025-07-09T10:01:17.118Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	372	2025-07-09T10:02:17.129Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	361	2025-07-09T10:03:17.713Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	365	2025-07-09T10:04:17.991Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	363	2025-07-09T10:05:17.981Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	379	2025-07-09T10:06:18.143Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	369	2025-07-09T10:07:18.002Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	365	2025-07-09T10:08:18.035Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	368	2025-07-09T10:09:17.987Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	360	2025-07-09T10:10:18.601Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	277	2025-07-09T10:11:18.974Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	281	2025-07-09T10:12:19.766Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	282	2025-07-09T10:13:19.902Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	288	2025-07-09T10:14:20.036Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	281	2025-07-09T10:15:20.055Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	279	2025-07-09T10:16:20.024Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	282	2025-07-09T10:17:20.039Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	279	2025-07-09T10:18:20.377Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	281	2025-07-09T10:19:22.119Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	279	2025-07-09T10:20:22.740Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	283	2025-07-09T10:21:22.974Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	277	2025-07-09T10:22:23.216Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	276	2025-07-09T10:23:24.040Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	278	2025-07-09T10:24:24.088Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	275	2025-07-09T10:25:24.154Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	284	2025-07-09T10:26:24.304Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	282	2025-07-09T10:27:27.288Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	281	2025-07-09T10:28:28.155Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	280	2025-07-09T10:29:28.125Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	279	2025-07-09T10:32:28.431Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	281	2025-07-09T10:33:28.944Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	279	2025-07-09T10:34:28.970Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	299	2025-07-09T10:35:30.098Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	278	2025-07-09T10:36:30.241Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	286	2025-07-09T10:37:34.010Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	280	2025-07-09T10:38:34.150Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	360	2025-07-09T10:39:33.923Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	361	2025-07-09T10:40:33.954Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	362	2025-07-09T10:41:33.983Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	368	2025-07-09T10:42:34.881Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	361	2025-07-09T10:43:35.112Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	364	2025-07-09T10:44:35.024Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	363	2025-07-09T10:46:35.963Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	364	2025-07-09T10:47:35.918Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	380	2025-07-09T10:48:36.120Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	277	2025-07-09T10:49:36.073Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	305	2025-07-09T10:50:35.976Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	286	2025-07-09T10:51:35.996Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	280	2025-07-09T10:52:36.100Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	278	2025-07-09T10:53:36.118Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	284	2025-07-09T10:54:36.041Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	279	2025-07-09T10:55:35.935Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	280	2025-07-09T10:56:36.677Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	281	2025-07-09T10:57:36.995Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	280	2025-07-09T10:58:37.038Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	281	2025-07-09T11:00:37.188Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	279	2025-07-09T11:01:36.965Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	281	2025-07-09T11:02:36.996Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	300	2025-07-09T11:03:36.909Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	282	2025-07-09T11:04:37.152Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	287	2025-07-09T11:05:37.023Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	281	2025-07-09T11:06:37.086Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	284	2025-07-09T11:09:37.105Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	285	2025-07-09T11:10:37.119Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	281	2025-07-09T11:11:36.957Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	283	2025-07-09T11:12:37.181Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	278	2025-07-09T11:13:37.078Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	280	2025-07-09T11:14:37.106Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	277	2025-07-09T11:15:36.970Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	3243	2025-07-09T11:16:37.001Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	3306	2025-07-09T11:17:37.546Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	382	2025-07-09T11:18:38.022Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	371	2025-07-09T11:19:38.063Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	365	2025-07-09T11:20:37.990Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	366	2025-07-09T11:21:37.919Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	367	2025-07-09T11:24:40.482Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	366	2025-07-09T11:25:46.493Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	367	2025-07-09T11:26:47.458Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	366	2025-07-09T11:27:48.037Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	281	2025-07-09T11:28:48.091Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	283	2025-07-09T11:29:47.978Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	282	2025-07-09T11:30:48.076Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	286	2025-07-09T11:31:48.153Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	282	2025-07-09T11:32:48.238Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	309	2025-07-09T11:33:50.367Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	318	2025-07-09T11:34:51.096Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	304	2025-07-09T11:35:51.213Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	362	2025-07-09T11:36:52.119Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	365	2025-07-09T11:37:52.085Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	384	2025-07-09T11:38:51.962Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	362	2025-07-09T11:39:53.387Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	366	2025-07-09T11:40:54.204Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	372	2025-07-09T11:41:55.346Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	369	2025-07-09T11:42:55.950Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	363	2025-07-09T11:43:56.016Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	368	2025-07-09T11:44:56.140Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	363	2025-07-09T11:45:56.069Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	396	2025-07-09T11:46:56.059Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	365	2025-07-09T11:47:58.039Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	376	2025-07-09T11:48:58.132Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	371	2025-07-09T11:49:58.237Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	366	2025-07-09T11:50:59.079Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	357	2025-07-09T11:51:59.048Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	444	2025-07-09T11:52:59.517Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	427	2025-07-09T11:54:00.002Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	1293	2025-07-09T11:55:00.136Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	1299	2025-07-09T11:56:02.392Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	393	2025-07-09T11:57:03.206Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	433	2025-07-09T11:58:04.062Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	436	2025-07-09T11:59:04.201Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	455	2025-07-09T12:00:06.496Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	428	2025-07-09T12:01:07.011Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	451	2025-07-09T12:02:07.199Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	448	2025-07-09T12:03:08.054Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	450	2025-07-09T12:04:08.784Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	441	2025-07-09T12:05:09.039Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	451	2025-07-09T12:06:09.100Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	348	2025-07-09T12:07:09.219Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	381	2025-07-09T12:08:10.012Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	348	2025-07-09T12:09:09.974Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	365	2025-07-09T12:10:11.145Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	371	2025-07-09T12:11:11.178Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	360	2025-07-09T12:12:11.079Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	361	2025-07-09T12:13:11.043Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	359	2025-07-09T12:14:11.055Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	368	2025-07-09T12:15:11.114Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	359	2025-07-09T12:16:11.121Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	366	2025-07-09T12:17:11.785Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	365	2025-07-09T12:18:12.159Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	358	2025-07-09T12:19:12.451Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	360	2025-07-09T12:21:12.954Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	335	2025-07-09T12:22:12.971Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	331	2025-07-09T12:23:13.176Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	326	2025-07-09T12:25:13.570Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	433	2025-07-09T12:26:19.074Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	411	2025-07-09T12:27:19.551Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	410	2025-07-09T12:28:19.991Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	423	2025-07-09T12:29:20.111Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	415	2025-07-09T12:30:20.015Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	418	2025-07-09T12:31:20.139Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	412	2025-07-09T12:32:20.269Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	410	2025-07-09T12:34:21.219Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	413	2025-07-09T12:35:22.019Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	339	2025-07-09T12:37:22.312Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	328	2025-07-09T12:40:12.662Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	331	2025-07-09T12:41:13.075Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	329	2025-07-09T12:42:13.105Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	325	2025-07-09T12:44:14.304Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	328	2025-07-09T12:45:16.597Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	329	2025-07-09T12:47:18.037Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	328	2025-07-09T12:48:18.056Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	327	2025-07-09T12:49:18.099Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	328	2025-07-09T12:50:18.383Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	326	2025-07-09T12:51:19.013Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	328	2025-07-09T12:53:19.069Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	327	2025-07-09T12:54:19.375Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	328	2025-07-09T12:55:20.099Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	326	2025-07-09T12:56:20.160Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	332	2025-07-09T12:57:20.054Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	325	2025-07-09T12:58:20.034Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	327	2025-07-09T13:00:20.046Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	332	2025-07-09T13:01:20.064Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	410	2025-07-09T13:02:20.454Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	412	2025-07-09T13:03:21.602Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	410	2025-07-09T13:04:22.046Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	414	2025-07-09T13:05:22.129Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	411	2025-07-09T13:06:21.954Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	422	2025-07-09T13:07:21.969Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	409	2025-07-09T13:08:22.041Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	410	2025-07-09T13:09:23.320Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	412	2025-07-09T13:10:24.114Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	414	2025-07-09T13:11:24.213Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	328	2025-07-09T13:12:25.055Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	332	2025-07-09T13:13:25.137Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	331	2025-07-09T13:14:26.798Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	327	2025-07-09T13:15:29.428Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	336	2025-07-09T13:16:36.423Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	327	2025-07-09T13:18:08.706Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	341	2025-07-09T13:20:39.463Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	327	2025-07-09T13:21:55.482Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	248	2025-07-09T13:23:18.064Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	244	2025-07-09T13:24:27.763Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	250	2025-07-09T13:25:27.922Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	208	2025-07-09T13:26:28.193Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	210	2025-07-09T13:27:28.290Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	215	2025-07-09T13:28:29.084Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	211	2025-07-09T13:29:28.943Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	3141	2025-07-09T13:30:29.190Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	3117	2025-07-09T13:31:42.072Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	314	2025-07-09T13:32:56.406Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	338	2025-07-09T13:34:14.025Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	329	2025-07-09T13:35:37.830Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	334	2025-07-09T13:36:58.825Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	322	2025-07-09T13:38:33.495Z
